,n,Labels,comment_text
6885,,1,terrorforskaren egentligen vilket djävla skitsnack det finns visst en metod att motverka muslimska terrorattacker vilket är att inte kritisera alla muslimer i landet till att börja men titta på polen har de mycket problem med muslimsk terrorism neh IS varför
3991,8.0,0,identiteten på offren ska fortfarande inte vara fastställda
5438,,1,jag tyckte de var för lite blod därav jämförelsen med min
3857,74.0,0,chilla lite med vad du skriver  turisten hade en söndertrasad fot  så hon är med allra största sannolikhet vid liv  du kanske tänker på den andra påkörda kvinnan  som också ses ligga vid ett övergångsställe  det är dock inte den kvinna svd skrev om     vad gäller barnet så tror jag att sr s reporter i går rapporterade att barnet skulle vara okej men att mamman var medvetslös  förhoppningsvis går det bra för de båda
5214,,1,de nämnde på aftonhoran att min centralen är avstängd nån som vet om det är deras
4708,2.0,0,källa tack
1877,11.0,0,jag tycker det ser ut som att han försöker undvika cementklumparna
7001,,1,man nr som greps i hjulsta vet någon vem babben och och varje land du kommer från ursprungligen papperslös även han som aldrig is någon som greps av märsta eller vilken adress i hjulsta var det tv har bilder även om det är mörkt ute
6574,,1,det mycket avpixlat och petterssons blogg och skickat ut en person med bild det är dock en annan som är misstänkt avtrollat bytte bara bild till sin blogg när det gick upp för soporna att det är en misstänkt uzbeker som är misstänkt kanske har de annan bild nu men spelar ingen roll avpixlat är pajasmedia
3980,8.0,0,finns de någon facebook sida på gärnings mannen
3745,14.0,0,vilken media har sagt det  eller är det du som har uppfattat det så
4204,10.0,0,fast det gör ju inte du heller  i ditt inlägg
2663,24.0,0,någon som kan förklara hur mannen i lastbilen kunde  försvinna  från platsen  borde onekligen varit ganska många blickar riktade mot lastbilen i det skedet
7448,,1,kan gärningsmannen ha rört sig bland offren och spelat skadad han är sannolikt skadad av skotten Vem borde flytt smält mötet med den minst sagt brokiga miljön hur många hoodie turkar i årsåldern med skägg finns inte i centrala stockholm en fredag eftermiddag sl blockerades kort efter händelsen hur långt bör han ha hunnit
8393,,1,så där tiotusentalslastbilar ska byggas om för att inte tala om alla tusentals bussar som finns registrerade i andra länder men kör varor till sverige idiotisk konversation
3723,13.0,0,vk är samma person  håller på att leta igenom ok  men åldern stämmer
7171,,1,ändå gick europa och sverige ut och stoppade återigen attacken på bögklubben
4246,19.0,0,exakt hunden som låg död hade annan färg än vit såg ut som brun päls och med vit nos
1055,34.0,0,om jag varit gärninsmannen har jag valt åhléns för att det rör sig mycket folk däromkring chans till fler skadade och dödsoffer    är det bekräftat att brandlarmet gick igång innan  är det enbart rykten
5662,,1,åringen rustam träffade jag med en annan kompis åring från början på typ år sedan redan får se om det är han när min muslimpolare börjar att vakna dom har ju en tendens att sova länge på 😀
3601,50.0,0,det är en motsvarighet till vårt korstecken i kristna sfären    inget konstigt  det är ingen is symbol  däremot använder radikala islamister ofta symbolen för att legitimera sin politik med religion    se här   snubben gillar al qaida och hizb ut tahrir  vilket framgår av hans profil på den ryska sociala sajten
3149,23.0,0,hytten var ju inte alls mos här bärgas lastbilen föraren fick lite skador och lämnade blod efter sig dna matchar ju bra sen
2879,32.0,0,ah jo  eller så använder man fjärrlåset som finns i nio av tio lastbilar      och behöver du ha igång motorn när du använder bakgavelliften så är det dags att byta batteri generator
6263,,1,jag tycker vi skickar var en vända på muhammed om dagen i häktet där den ena är mer obekväm än den andra
6820,,1,jag tyckte han var för lite blod därav jämförelsen med det
1374,14.0,0,hjärntvättad     självklart är bilderna autentiska  och människan med benen utspridda är väldigt väldigt död
8583,,1,hur kan du sitta och anklaga andra för rasism när du själv tror och säger att du vill ha en offentlig hängning som om det vore medeltiden är du djupt störd behöver jag ringa en advokat än din skull
2210,20.0,0,jag tvekar på att klicka på länken  vet inte om jag vågar  kommer förmodlingen fastna på näthinnan  kan du beskriva
7238,,1,tidigare i svt hade de intervju med en person som uttryckte sig öppet från hans sida om händelsen tidigare och kanske tom ledningen framför ansiktet på journalisterna verkade inte tycka om det hela jag passade på att spela in intervjun ifall det fria öppna svt bestämmer sig för att klippa bort den som rasism eller något annat för man säger aldrig här har ni den stackarn är fan inte genuin än alla jävla figurer jag sett intervjuas än så länge finns också ett facebookinlägg om detta någonstans var mest därför jag passade på at spela in det 😁
3328,59.0,1,är det inte en enda djävel ännu i tråden som vet namnen på de omkomna och skadade och har bilder på dessa  när expressen hänger ut svenska dissidenter har de bilder på folk på omslaget  jag vill se samma sak här  det borde till största del vara vanliga svenskar som dödats i terrorn  dog något barn  skadades något barn
3337,32.0,0,det säger ingenting  bara att det inte är en militär sprängladdning  mina eller granat  byggdynamit räknas också till ied så det behöver inte vara något han har kokat ihop hemma på spisen
1027,11.0,0,tungt beväpnade poliser ute på stan i göteborg på tv nu
7573,,1,men det va ju ett jävla tjat om detta och om dörren funkar varför behöver man nyckel för att låsa öh varför va bakgaveln uppe öööh vad används ratten till fan släpp det o gå vidare
1568,22.0,0,det ska tydligen vara bekräftat från officiellt håll nu att det är fyra döda totalt  de sade det alldeles nyss på svt
17,33.0,0,verkar vara ett rån eller liknande  maskerade beväppnade män  enligt aftonbladets live rapportering  skottlossning och smällar förekommer  lastbil har kört in i åhlens city i centrala sthlm   kolla på aftonbladet nu live rapportering
8038,,1,för att många af dessa idioter till muslimska extremister Sr extremt korkade
700,15.0,0,kontakt innebär ju inte att de pratar i telefon direkt  termen har en vid betydelse
4189,19.0,0,nej den hade han inte på huvudet såklart  han blev gripen vid en bensinmack i märsta   butik     ingen klädaffär
8655,,1,hur som helst och kostade polisen en fjäder i hatten något kanske dom menar behöver glädje i kafferummen på Norrmalmstorg därifrån till att tro att detta är sponsrat av dan är väl lite väl foliehattbetonat
7464,,1,hur länge till kommer myndigheterna med dödssiffran inte finnas chans att det bara är tre döda
1022,35.0,0,vi kommer behöva vänja oss vid liknande attacker i framtiden  är ju helt omöjligt för polisen att kunna identifiera och förebygga dessa ensamma gärningsmän     dock lite skumt att både finland och danmark är skonade hittills
5945,,1,Då skriv källa för i helvete
5279,,1,speciellt när ingen misstänkt är född och i ett nötskal vågar inte agera när till och med terrordåd sker så jävla 😂
511,11.0,0,rykten om bomb sprids för tillfället    källa är privatperson på plats
7381,,1,god dag betydde att gripa och att omhänderta är inte roligt sak
3887,26.0,0,kanske på bilden där det ser ut som han har åkt  nedför  i rulltrappan  han verkar ha en fläck på magen där     kan det vara blodfläck
8085,,1,inget skitsnack enda sättet om vi vill hålla sverige tillbaka jag antar att du representerar en rasfrämling
6934,,1,jag kände igen hjulsta dan från början bilden kanske är från hidinge backe bra att den griper asen vill verkligen veta vem som greps i hjulsta
6187,,1,så egendomligt att denne gärningsman bara relativt enkelt låter sig dödas utan att göra motstånd om fakta stämmer så tycks en teori vara att offren erkänner brottet handlande Att ha en politisk agenda man vill göra det samma som breivik och sprida propaganda genom media konstigt beteende för nu hade han kunnat vara martyr och valt och vrakat bland världens sjuttiotvå jungfrur vi valts ut för att behaga sådana i den islamiska himlen som terroristerna tror sig bli när muslimer dödas i islams namn
8397,,1,även om det är allvarligt så kan dödssiffran ändå stigas till över inom de kommande dagarna och finns en ruskigt stor chans att många iallafall kommer åka till max et är ju inte så lätt att hänga kvar i livet när man blivit nermajad av en stor lastbil som gått över en i km h ni såg ju själv bilderna på halva kroppar delade på mitten så de som inte ligger delade å mitten fick säkert fått nån del nåt ben annan tand avhuggen eller några invändiga skador på sina organ
7156,,1,det är jag vadå inte eftersom polisen tar gooood tid på sig så ville jag bara bort och obs la också upp bilder utan länkade hit så de kunde läsa ingen bad dem att gå tillbaka på bilder där de står varning före jag lider med deras familj och har noll tolerans mot det som hände i stockholm men det var bara en tidsfråga innan det hänt igen att sverige inte fattar att bjuda hit alla skäggbarn kommer skapa problem eller ja de blundar för det och på hög säkerhet nu att ingen ska få ha såhär mer
8162,,1,föredöme så vad tycker du om nästa steg då att chippa folk och hålla koll på dom via gps vi har teknik som klarar detta fullt realistiskt idag du hart väl rent mjöl i påsen så det är väl inget att satsa mot om det är såna med din inställning som banar vägen för total kontroll
4367,23.0,0,ska man va lite petig nu så är uzbeker  kirgizer  turkar  turkmener  azerier med flera ett turkfolk  centralasiatiska länder framförallt  alltså inte mellanösternfolk
