,n,Labels,comment_text
2792,15.0,0,är det han som greps i märsta  på avpixlat stod att det var en papperslös
5160,,1,finns inga system eller förberedelser för det vad jag låter som du tror sverige blir ju naivitetens stamort här på jorden så var inte förvånad över det
6147,,1,kan vara så typ en asylsökande hade fått avslag som flippat
1032,6.0,0,döda på  meters körning på gågata
5285,,1,har väl provocerat dom för mkt nu i och med de nya anklagelserna mot religiösa friskolor
2802,6.0,0,det är ingen som vet det
696,14.0,0,så länge ingen är gripen kan muslimerna vara oskyldiga  kommer någon att gripas  nej
93,8.0,0,vad har hänt med föraren  vid liv  död
2091,37.0,0,han hade ju skärsår och glassplitter på sig  även svart rånarluva    det nämndes ju även att han betedde sig underligt  kanske var han in där för att gå in på toan och försöka tvätta sår m m
23,30.0,0,än så länge är det väldigt knapphändiga uppgifter  så vänta och se    en olycka kan lätt bli ett terrorattentat och vice versa med tanke på allt som hänt senaste åren
346,13.0,0,en kille i tv säger att minst  är döda och han är ögonvittne
2716,31.0,0,ja  dessa är utplacerade lite överallt efter drottninggatan     för icke sthlmare brukar turister och barn sitta på dessa och vilja bli fotade     dessa är inte små om man säger så  lejonen
6085,,1,transporter och hantverkare behöver komma igång till en fråga istället varför främmande följare av hatideologier tillåts flytta till och resa runt fritt i våra barns hem
263,15.0,0,allt tyder på terrorattack    lastbil  dag och plats  ganska vanligt återkommande fenomen bland muslimska terrorister
6045,,1,Ha väl provocerat dom för mkt nu i och med de möjliga lagen mot religiösa friskolor
2405,3.0,0,är detta gm
5762,,1,mycket möjligt att du är en are och va naiv och lämnade nycklarna efter lastbilen sagt det förut och säger det igen oavsett om det är religösa handlingar eller impulsiv handling gm något liknande är inte kompatibla i 😂
4003,14.0,0,däremot är ju risken att fler träffas större om fordonet kör i   än i
2399,5.0,0,det pågår nog just nu
3025,104.0,0,några saker klurar jag på  om detta skulle varit ett planerat dåd  känns det konstigt att impulsno en lastbil några hundra meter bort  känns ju otroligt att han gått runt i området och letatat efter lastbilar som har motorn i gång  just den delen av drottningatan  dvs norr om sergel  är ofta ganska folktom   om personen rekat i området borde söder om sergel varit ett intressantaste val  sedan funderar jag lite över vittnen aom har känt krutlukt i området runt lastbilen  det tycks ju inte ha sprängts något  kanske var det en rökgranat som gick av för att skapa kulisser och att försvåra insyn
1073,42.0,1,ja dom sa det dom ville komma i kontakt med han    blir väll lite gofika under polisförhöret  och annat daltande       men har kvar en förhoppning om att han kanske är våldsam och polisen slår i hjälp han i arresten      hoppas på det
472,12.0,0,i det nya sverige är det praxis  dock inte i det gamla
4856,,1,Nej vi ska vänta tills de också begår terrorbrott i sverige vi bara fortsätta leva som vanligt och ia hand om varandra medan kaosmänniskorna kan planera lite illdåd i lugn och ro att man sökt ned till is är brott nog
2298,22.0,0,allt pekar på den snubben i södertälje  hur översätter man hans namn till ren svenska  vill gärna leta reda på hans adress
3856,54.0,0,i huvudsak är det de  vanliga  brottstyperna som avgör där omständigheter avgör om det även anses som terrorbrott  i detta fall rör det sig om terror genom mord plus säkert massa ytterligare åtalspunkter som inte kommer spela roll  livstid är straffet och det lär inte bli tal om något tidsbestämt straff på sisådär  år
2925,23.0,1,han kanske tog sig en rejäl sup innan dådet för att samla mod  kan förklara varför han krascha rakt in i en vägg
4391,14.0,0,ägar uppgifter på den vita bilen som togs i kungsholmen  någon som har det
432,15.0,0,där kör antagligen många lastbilar när vi sover  sen måste väl utryckningsfordon komma fram också
506,23.0,1,vad har du för bevis att det är en muslim  jag har inte sett något om fackeltåg mot rasism som pekar på detta
2500,36.0,0,extremt många steg efter är nog säpo  att detta faktiskt hänt bevisar det faktumet  flashback brukar sedan vara rätt duktiga detektiver t o m så polisen spanar in här för att se vad det skrivs här
3988,9.0,0,som  något inne på åhlens  tryckbehållare av något slag
1335,33.0,0,men alltså allvarligt talat mannen  du följer flashback säger du  har du sett på bilderna hur det ser ut     självklart är det inte fel att hoppas  men det där är ju nästan osmakligt
3256,14.0,0,en personbil hade nog bromsats upp rätt bra av alla lejon  blommor  stolpar  etc
1074,40.0,0,att man inte skriver att personen på bilden är gm är ju självklart för att man hoppas att folk som känner igen honom ska höra av sig  vilket dom kanske inte hade gjort om dom sagt att han var gm
4574,24.0,0,tror mer att dom är egoister och alkoholister än idealister     vanliga brottslingar verkar det som om man bedömde dom för under utredningen av städbolagshärvan
1119,14.0,0,om ingen annan redan svarat   ny i tråden  hemvärnet blev inkallade kort efter händelsen
6054,,1,den rollen är inte stor jag tror det är den ickesvensk
3634,32.0,0,nån som vet om uzbekistanier ofta söker asyl och om dom ofta får asyl     jag har inte hört att dom har sagt att han är svensk medborgare   varken nyheter eller presskonferenser   nån
2592,37.0,1,högste befälhavaren inom nato  den fyrstjärnige generalen philip m  breedlove varnade för   drygt ett år sedan  terrorists  criminals and foreign fighters are flowing into europe hidden   among migrants every day and isis is spreading  like a cancer
2589,29.0,0,tja  det byggs nya lastbilar med ny teknik hela tiden  man behöver inte bygga om alla direkt  men det kan väl vara bra att tänka till lite vid nytillverkning
4661,10.0,0,någon som vet hur länge han har varit i sverige
3393,49.0,0,om bomben var huvudattacken och bomben rymdes i en väska varför sno en stor klumpig lastbil  däremot om muslimen fyllt hela skåpet med ied så hade det varit en annan sak finns det mål i närheten som en lastbil kan forcera men en personbil ej tar sig fram till
4836,,1,såg den grymma bilden här ser ut att hänga blir ofattbart hemskt
324,8.0,0,folk gråter  är ledsna  jaså säger ni det
5990,,1,kanske har tagits upp här redan men hur är lastbilsförarnas rutiner vid lastning lossning är det vanligt att de lämnar nyckeln i och dörrarna till förarhytten som är verkar det ganska underligt isåfall för i princip allt som ej är fast förankrat stjäls i dagens nya spännande 😂
1606,33.0,0,det är inte mycket svårare att köra en manuellt växlad lastbil   det krävs ju inte precis en pilotutbildning för att köra en lastbil så vet inte varför folk intresserar sig för den detaljen
1183,26.0,0,ja  eftersom du skulle stannat kvar när en möjligen terrorist skulle komma ut ifrån lastbilen  tänk steget längre snälla  kan garantera att du också skulle springa
208,10.0,0,är det en eller flera incidenter     hänger inte med nu
5906,,1,islamistisk terror är högerextrem politik
4011,10.0,0,muslimer     du tror väl inte han låter frugan ha facebookkonto
1483,76.0,1,jag kommer att tänka på invandraren från skarpnäck som bara tog tunnelbanan in till centralen  där knuffade han ner en svensk kille framför tåget  sedan åkte han hem igen    detta kanske är något liknande  en arg invandrare från märsta åker till stan  där ser han en lastbil som står med nycklarna i och han ser chansen att avreagera sig lite  han hoppar in i bilen och dödar lite folk  sedan tar han pendeln hem till märsta
401,9.0,0,röv en har just bekräftat att det är terrordåd
5080,,1,intressant då är väl alltså inte den uzbekistanska gärningsmannen vilket iof vår tur då ryssarna försökt personligen få diktatorn utlämnad och har vägrat dock är han fan i en jävligt otrevlig kriminell grupp som strävar efter ett världs kalifat men jag har inte hört talas om att just den gruppen skulle ligga bakom något terrordåd någonstans de verkar alltså inte heller ändrat sig på denna punkt
5858,,1,tillvägagångssättet i tyskland och franrike har ju också terrorattacker skett vid exakt något sätt men givetvis kan det vara tal om någons olycka eller någon psykfall som gått loss
787,67.0,0,bara hoppas att myndigheterna sköter detta proffsigt så det inte blir hatpolitik av det hela  dräggen som utförde attacken skall få skaka galler resten av livet förhoppningsvis  vi har generellt alltför låga straff i sverige tyvärr  om det är återvändande is krigare så får banne mig regeringen se till att stoppa vansinnet med allt daltande och agera  gör man inte det så föder och göder det extremisterna
3378,11.0,0,tillbaka till brottsplatsen  flyktväg  in i åhléns eller ut genom entrén
1097,14.0,0,på vilket sätt skulle de kunna säkerställa att sådana här dåd inte kan hända
2252,39.0,0,det är inte exklusivt för is  användes långt innan de bildades  bl a av osama bin laden   så ja  det kan ha varit menat som en hyllning till is  men det är inte säkert att det var avsett så
2350,59.0,0,ja  den uppgiften har tyvärr jag också från ögonvittnen jag litar på  och var själva nära på att bli påkörda    uppe vid  eleven på drottninggatan har folk körts på  men barnvagnen hörde jag var på olof palmes drottning korsningen  dock inga bilder jag sett det på  men ja  det har jag hört från en jag vet inte skulle ljuga
755,30.0,0,folk agerar i panik och tänker endast på flykt och då smiter gärningsmannen utan större problem    polisen var för sen till brottsplatsen trots att detta skedde mitt i stockholm city
1728,15.0,0,kammarkagatan skulle jag tippa på med tanke på att den blev snodd vid soap bar
5807,,1,varför mörkas det hela Och hur var det till exempel när skottlossning flera vittnesuppgifter om detta
3947,17.0,0,det kan man verkligen säga att det är  undra hur många liv han räddade genom sitt agerande
5890,,1,jadå man behöver inte skrämma personer eller informera om sveriges nya verklighet De blir i rent propagandasyfte man undviker det skottlossning och lastbilsdåd luktar islamistiskt dåd lång väg
